fold,protein,pearson,spearman,r2,rmse,mae
2,MPO,0.6947585344314575,0.157952371594796,0.4819325804710388,0.2149352659035591,0.1300056129693985
2,CD45,0.6050723791122437,0.29003227831995815,0.3633594512939453,0.3234845661619173,0.24071650207042694
2,CD21,0.27481648325920105,0.20339164712773014,0.07488638162612915,0.25907904734296927,0.19738873839378357
2,FIBR,0.5358050465583801,0.2231474656868082,0.28447896242141724,0.17793124687106118,0.12847460806369781
2,C-KIT,0.5540599822998047,0.3038514662424569,0.3035426735877991,0.6249698631650185,0.41712114214897156
2,CD3e,0.602631151676178,0.2322202832309622,0.35567915439605713,0.21476810163871804,0.133794903755188
2,TOX,0.5650973916053772,0.2895681618619224,0.3172718286514282,0.3618480550126254,0.20363663136959076
2,PD-1,0.4387574791908264,0.1901655437706793,0.19225472211837769,0.1669377466883349,0.11423122137784958
2,PDGFR,0.5426524877548218,0.2864520011112128,0.2900332808494568,0.6241021382785884,0.40512189269065857
2,CD4,0.5782224535942078,0.2744735672625289,0.33314019441604614,0.25629356176830975,0.18924245238304138
2,MAP2,0.40076738595962524,0.34094176429726325,0.15826767683029175,0.42344384417408887,0.33113354444503784
2,CD8,0.21927548944950104,0.1348384318089107,0.03382468223571777,0.3134597940208507,0.19172649085521698
2,MGMT,0.5144035816192627,0.26474572327447526,0.26405012607574463,0.36612108272646204,0.2388848513364792
2,CD38,0.41046249866485596,0.3052975030969774,0.16713815927505493,0.29236721590956993,0.22455072402954102
2,HLA-DR,0.5679153800010681,0.37405463988898935,0.32070088386535645,0.4178406884635663,0.30483219027519226
2,CD14,0.4884074628353119,0.35818607644372047,0.23821669816970825,0.4083207430974576,0.31546005606651306
2,ICOS,0.45186784863471985,0.24438895568136407,0.2033194899559021,0.20735636860295942,0.14841510355472565
2,Granzyme K,0.22250176966190338,0.16208875607386222,0.04307198524475098,0.20922270224828848,0.16238220036029816
3,synd,0.40000441670417786,0.3366982994108239,0.15987849235534668,0.3710444969820385,0.2581583559513092
3,FOXP3,0.4264567494392395,0.3665444095374002,0.17868250608444214,0.19396823812865538,0.13519975543022156
3,CD16,0.2972942590713501,0.30275354488479594,0.0866207480430603,0.5982887063168267,0.4439619779586792
3,CD31,0.4266277253627777,0.28533787210534545,0.18099910020828247,0.37376512417126423,0.2580268383026123
3,CXCL13,0.3872395157814026,0.19268068080652329,0.14566153287887573,0.18276573707907823,0.12189878523349762
3,Ki67,0.4363519549369812,0.28237205823314177,0.19035780429840088,1.1004963578575973,0.8489062786102295
3,OLIG2,0.3621150255203247,0.33528301551781375,0.13084042072296143,0.38199426826950317,0.30872270464897156
3,CXCR5,0.4380950927734375,0.21310225424199614,0.18979918956756592,0.18185121367602533,0.11596690863370895
3,HLA-A,0.2285960167646408,0.2097296839964445,0.05224686861038208,1.049845111867047,0.8222116231918335
